"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"PPP1R3E",2,6,8,0.25,0.2890625,0.387137276785714
"RPL13",2234,1868,4102,0.544612384202828,1.17988559419352e-08,3.16040784158978e-08
"SDR42E1",240,110,350,0.685714285714286,3.04172933101685e-12,1.14064849913132e-11
"SLC22A31",136,138,274,0.496350364963504,0.951841990632753,1
"SLC7A5",0,392,392,0,1.98276706040291e-118,7.43537647651093e-117
"SNTB2",23,45,68,0.338235294117647,0.0103376611936955,0.0180308044076085
"SPATA2L",3553,1875,5428,0.654568901989683,1.49533649147234e-116,3.73834122868084e-115
"SPG7",3173,3413,6586,0.48177953234133,0.00322643904229733,0.00620469046595641
"SPIRE2",2720,2611,5331,0.510223222659914,0.13908634125294,0.212887257019805
"TANGO6",471,852,1323,0.356009070294785,6.93851896364807e-26,4.33657435228005e-25
"TCF25",303,594,897,0.337792642140468,1.52090202880016e-22,7.60451014400082e-22
"TERF2",1089,818,1907,0.571054011536445,5.90381446413574e-10,1.70302340311608e-09
"TLDC1",35,26,61,0.573770491803279,0.30567741986312,0.402207131398842
"TMED6",1,3,4,0.25,0.625,0.721153846153846
"TUBB3",453,4,457,0.991247264770241,9.72509316884595e-129,7.29381987663446e-127
"USP10",69,48,117,0.58974358974359,0.0639959106467951,0.104341158663253
"UTP4",534,440,974,0.548254620123203,0.0028643960238298,0.00565341320492723
"VPS4A",4908,4771,9679,0.507077177394359,0.166855417662332,0.250283126493497
"VPS9D1",1175,575,1750,0.671428571428571,2.04004096937996e-47,2.18575818147852e-46
"WFDC1",0,2,2,0,0.5,0.595238095238095
"ZC3H18",30,25,55,0.545454545454545,0.590053331776636,0.691468748175746
"ZCCHC14",0,80,80,0,1.65436122510606e-24,9.54439168330419e-24
"ZNF276",617,563,1180,0.522881355932203,0.122821052293141,0.191907894208033
