"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"KLHL36",332,246,578,0.57439446366782,0.000397946447846688,0.000779311793699765
"LOC106888094",193,153,346,0.557803468208092,0.0358720832906015,0.0535234258621673
"LOC106888097",276,266,542,0.509225092250922,0.699102421064402,0.79048394944979
"LOC106888173",914,589,1503,0.608117099135063,4.87228075262769e-17,1.83197756298801e-16
"LOC106888185",789,446,1235,0.638866396761134,1.18193160595393e-22,5.55507854798347e-22
"LOC106888312",126,61,187,0.67379679144385,2.29319105351927e-06,5.13237997692408e-06
"LOC106888384",184,585,769,0.23927178153446,1.83807347766979e-49,1.7277890690096e-48
"MC1R",1,1,2,0.5,1,1
"MLYCD",551,378,929,0.593110871905274,1.52304230469764e-08,3.97683268448827e-08
"MPHOSPH6",907,800,1707,0.531341534856473,0.0102789577085907,0.0172539647251343
"MTHFSD",1022,871,1893,0.539883782356049,0.000562148956561828,0.00105684003833624
"MVD",460,532,992,0.463709677419355,0.0241316676772281,0.037186504289499
"NIP7",2668,3326,5994,0.445111778445112,1.98800043031077e-17,7.78633501871719e-17
"PABPN1L",8,6,14,0.571428571428571,0.79052734375,0.864589537719425
"PIEZO1",236,338,574,0.411149825783972,2.37839791209646e-05,4.87601125568484e-05
"PKD1L2",270,216,486,0.555555555555556,0.0161235389332189,0.0256903620468358
"PLCG2",124,730,854,0.14519906323185,3.50739728850943e-105,4.12119181399858e-104
"PPP1R3E",22,13,35,0.628571428571429,0.175465248990804,0.232306104297684
"RNF166",717,811,1528,0.469240837696335,0.0173242738854317,0.0271413624205097
"RPL13",3146,3268,6414,0.490489554100405,0.130820660757754,0.178219450887375
"SDR42E1",1786,1482,3268,0.546511627906977,1.13300174316341e-07,2.73082471429129e-07
"SLC22A31",761,2085,2846,0.267392832044975,4.75215713321246e-141,1.11675692630493e-139
"SLC7A5",1139,1529,2668,0.426911544227886,4.54800936819039e-14,1.42504293536632e-13
"SNTB2",249,201,450,0.553333333333333,0.0266087032376608,0.0403422274893567
"SPATA2L",875,607,1482,0.590418353576248,3.54471867197095e-12,1.04126110989147e-11
"SPG7",4435,3223,7658,0.579132932880648,9.98766542463262e-44,6.25893699943644e-43
"SPIRE2",19,217,236,0.0805084745762712,9.42595141272188e-44,6.25893699943644e-43
"TANGO6",1151,1132,2283,0.504161191414805,0.706389912274281,0.79048394944979
"TCF25",527,505,1032,0.510658914728682,0.513323698645267,0.618620867598142
"TERF2",2560,1652,4212,0.607787274453941,1.02142639749645e-44,7.38569856651278e-44
"TLDC1",572,849,1421,0.402533427163969,2.0637038828635e-13,6.25768274158609e-13
"TMED6",0,2,2,0,0.5,0.61038961038961
"TRAPPC2L",1312,2824,4136,0.317214700193424,6.95895058588128e-125,1.09023559178807e-123
"USP10",91,79,170,0.535294117647059,0.398927147496434,0.493409892956115
"UTP4",884,510,1394,0.634146341463415,9.10684500781812e-24,4.50549174071002e-23
"VPS4A",8447,5531,13978,0.604306767777937,3.40162187120863e-135,6.39504911787222e-134
"VPS9D1",186,261,447,0.416107382550336,0.000452348060081626,0.000867769747911691
"WFDC1",298,159,457,0.652078774617068,7.77472386999562e-11,2.2146183144836e-10
"ZC3H18",638,358,996,0.640562248995984,5.62505908939883e-19,2.40343433819768e-18
"ZCCHC14",454,531,985,0.460913705583756,0.0154115881761968,0.0254156015537281
"ZDHHC7",90,84,174,0.517241379310345,0.704768023119516,0.79048394944979
"ZFPM1",987,748,1735,0.568876080691643,1.04922308659988e-08,2.81791343258253e-08
"ZNF276",346,263,609,0.568144499178982,0.00087659484410227,0.00161568461461987
"ZNF469",40,10,50,0.8,2.38613316767556e-05,4.87601125568484e-05
