"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"LOC106888094",131,70,201,0.651741293532338,2.01931035838164e-05,4.22219438570707e-05
"LOC106888097",289,493,782,0.369565217391304,2.87206340412834e-13,8.00696464181234e-13
"LOC106888173",440,414,854,0.515222482435597,0.392296613329178,0.424603393250404
"LOC106888185",452,331,783,0.577266922094508,1.73550672661182e-05,3.71317718251831e-05
"LOC106888312",40,30,70,0.571428571428571,0.281978921793657,0.316366595183127
"LOC106888384",185,500,685,0.27007299270073,2.32429577081616e-34,1.52739436367919e-33
"MC1R",0,1,1,0,1,1
"MLYCD",392,419,811,0.483353884093711,0.361259524987915,0.395665194034383
"MPHOSPH6",913,826,1739,0.525014376078206,0.0391500198328226,0.05457275491848
"MTHFSD",822,715,1537,0.534808067664281,0.0068367845892126,0.0108445548656476
"MVD",688,403,1091,0.630614115490376,5.27438917193766e-18,2.20565365371939e-17
"NIP7",3074,4586,7660,0.401305483028721,3.27019024431412e-67,4.29796432109856e-66
"PABPN1L",9,4,13,0.692307692307692,0.266845703125,0.31075702136076
"PIEZO1",133,284,417,0.3189448441247,1.10959366176987e-13,3.29298764138154e-13
"PKD1L2",202,121,323,0.625386996904025,7.69782983149542e-06,1.68619129642281e-05
"PLCG2",54,523,577,0.0935875216637782,1.91430515301277e-97,3.5223214815435e-96
"PPP1R3E",14,14,28,0.5,1,1
"RNF166",661,974,1635,0.404281345565749,9.98940184841445e-15,3.2822320359076e-14
"RPL13",2621,2730,5351,0.489814987852738,0.139827219151682,0.173839245431821
"SDR42E1",1421,1049,2470,0.575303643724696,7.49924941943771e-14,2.2997698219609e-13
"SLC22A31",653,1401,2054,0.317916260954236,2.07295483372016e-62,2.38389805877818e-61
"SLC7A5",729,1275,2004,0.36377245508982,1.65958809244585e-34,1.17447772696168e-33
"SNTB2",201,175,376,0.534574468085106,0.197236421375844,0.2387598785076
"SPATA2L",712,446,1158,0.614853195164076,5.22157255160545e-15,1.77920249906556e-14
"SPG7",2563,2113,4676,0.548118049615056,4.99553995745446e-11,1.31311336024517e-10
"SPIRE2",15,146,161,0.093167701863354,3.76087231863965e-28,1.73000126657424e-27
"TANGO6",1013,1134,2147,0.471821145784816,0.00958732966121409,0.0147005721471949
"TCF25",586,606,1192,0.491610738255034,0.582118180976695,0.622731077323906
"TERF2",2460,1519,3979,0.618245790399598,1.11417372328498e-50,8.54199854518488e-50
"TLDC1",518,619,1137,0.455584872471416,0.00300380653838607,0.0051571553249329
"TMED6",1,1,2,0.5,1,1
"TRAPPC2L",1086,2001,3087,0.351797862001944,1.07202363950222e-61,1.09584638704672e-60
"USP10",46,60,106,0.433962264150943,0.20649820735971,0.246725130871342
"UTP4",551,372,923,0.596966413867822,4.18243066447544e-09,1.06884339203261e-08
"VPS4A",8075,3814,11889,0.679199259820002,4.94065645841247e-324,2.27270197086973e-322
"VPS9D1",164,195,359,0.456824512534819,0.113217945892465,0.144667375307039
"WFDC1",175,140,315,0.555555555555556,0.0552328318061531,0.075842097405464
"ZC3H18",342,226,568,0.602112676056338,1.28988132971764e-06,3.04279698292367e-06
"ZCCHC14",398,402,800,0.4975,0.915538656412096,0.96815582057371
"ZDHHC7",65,79,144,0.451388888888889,0.278614546344221,0.316366595183127
"ZFPM1",878,456,1334,0.658170914542729,3.06834920181904e-31,1.66051839157266e-30
"ZNF276",276,207,483,0.571428571428571,0.00194360878900879,0.00350611781546684
"ZNF469",37,18,55,0.672727272727273,0.0144538335338278,0.0214476239534219
