"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"PPP1R3E",15,16,31,0.483870967741935,1,1
"RNF166",970,941,1911,0.507587650444793,0.521850109665071,0.640136134522487
"RPL13",2970,2678,5648,0.525849858356941,0.000107551494379644,0.000309210546341477
"SDR42E1",506,309,815,0.620858895705521,5.24938123813237e-12,2.41471536954089e-11
"SLC22A31",255,209,464,0.549568965517241,0.0365874173666629,0.0635102339194903
"SLC7A5",4033,5926,9959,0.404960337383271,1.24478261050922e-80,3.81733333889493e-79
"SNTB2",288,221,509,0.565815324165029,0.00340010590860401,0.00823183535767287
"SPATA2L",1232,1235,2467,0.49939197405756,0.967881630732357,1
"SPG7",1799,1904,3703,0.485822306238185,0.0874267538055216,0.138676919829448
"SPIRE2",661,666,1327,0.498116051243406,0.912568950390199,0.965015441791935
"TANGO6",622,705,1327,0.468726450640543,0.024348153489145,0.046667294187528
"TCF25",208,256,464,0.448275862068966,0.029006462544626,0.0533718910821119
"TERF2",1229,871,2100,0.585238095238095,5.76314862425725e-15,3.53473115621111e-14
"TLDC1",963,998,1961,0.491075981642019,0.442622378141014,0.557825462862648
"TMED6",0,1,1,0,1,1
"TRAPPC2L",215,372,587,0.366269165247019,9.3707558259058e-11,3.91867970901515e-10
"USP10",204,156,360,0.566666666666667,0.0131353036490662,0.0257116582066828
"UTP4",784,638,1422,0.551336146272855,0.000118934681862338,0.000331575476707125
"VPS4A",3720,3371,7091,0.524608658863348,3.57433012429077e-05,0.00010607689401121
"VPS9D1",551,537,1088,0.506433823529412,0.693511011292791,0.787691518999219
"WFDC1",58,65,123,0.471544715447154,0.588688063091152,0.712622392162974
"ZC3H18",374,363,737,0.507462686567164,0.712635645178369,0.799542431175731
"ZCCHC14",461,518,979,0.470888661899898,0.073437249096796,0.118530296787811
"ZDHHC7",309,225,534,0.578651685393258,0.000320069606887611,0.000841325823818862
"ZFPM1",749,669,1418,0.52820874471086,0.0358751221984531,0.0634713700434171
"ZNF276",500,506,1006,0.497017892644135,0.874749219285633,0.935778234584631
"ZNF469",30,45,75,0.4,0.105342268874605,0.156314334459092
