"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"SPATA2L",1595,1257,2852,0.559256661991585,2.65710068680096e-10,1.07439288640213e-09
"SPG7",1485,1463,2948,0.503731343283582,0.698931546898399,0.802476961253717
"SPIRE2",843,842,1685,0.500296735905045,1,1
"TANGO6",308,362,670,0.459701492537313,0.0405224692494196,0.0672962435749289
"TCF25",272,263,535,0.508411214953271,0.729476050000935,0.827332593293743
"TERF2",1174,766,1940,0.605154639175258,1.7845972547349e-20,9.76279674649095e-20
"TLDC1",933,927,1860,0.501612903225806,0.907708339965691,0.948504220413587
"TMED6",1,5,6,0.166666666666667,0.21875,0.31787109375
"TRAPPC2L",696,1164,1860,0.374193548387097,1.34382392229583e-27,8.92683034096515e-27
"USP10",128,118,246,0.520325203252033,0.566179283583481,0.692824649648207
"UTP4",1014,725,1739,0.583093732029902,4.4573444534002e-12,1.97396682936295e-11
"VPS4A",5819,4905,10724,0.542614696008952,1.12742407381976e-18,5.51844415080196e-18
"VPS9D1",446,457,903,0.49390919158361,0.739321641661082,0.828396538246754
"WFDC1",37,5,42,0.880952380952381,4.43370481661989e-07,1.47262338552018e-06
"ZC3H18",231,184,415,0.556626506024096,0.0238264000387258,0.04103435562225
"ZCCHC14",230,317,547,0.420475319926874,0.000229447428042262,0.000520453922144644
"ZDHHC7",198,142,340,0.582352941176471,0.00280239231355807,0.00579161078135334
"ZFPM1",413,435,848,0.487028301886792,0.470842560720522,0.599840522561761
"ZNF276",511,594,1105,0.462443438914027,0.0135968742279401,0.0258063123101721
"ZNF469",18,4,22,0.818181818181818,0.00434350967407227,0.00878144347149394
