"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"RNF166",529,488,1017,0.52015732546706,0.209713612521599,0.27469529527477
"RPL13",2097,1753,3850,0.544675324675325,3.17517589364935e-08,8.94822297301179e-08
"SDR42E1",215,93,308,0.698051948051948,2.81476106408655e-12,1.2465370426669e-11
"SLC22A31",127,126,253,0.50197628458498,1,1
"SLC7A5",7013,4935,11948,0.586960160696351,6.59691938375271e-81,2.04504500896334e-79
"SNTB2",36,40,76,0.473684210526316,0.731008882222607,0.859937789704373
"SPATA2L",3160,2204,5364,0.589112602535421,4.63142661620285e-39,5.38403344133581e-38
"SPG7",3128,2941,6069,0.515406162464986,0.016953502010075,0.0267233167277454
"SPIRE2",2198,2546,4744,0.463322091062395,4.65167263909434e-07,1.20168209843271e-06
"TANGO6",898,814,1712,0.524532710280374,0.044827056713088,0.0641371734510336
"TCF25",314,399,713,0.44039270687237,0.00163767463784545,0.00298634786901229
"TERF2",1065,922,1987,0.535983895319577,0.00143850754971388,0.00273022861476309
"TLDC1",835,1271,2106,0.396486229819563,1.85607193868936e-21,1.1507646019874e-20
"TRAPPC2L",575,676,1251,0.459632294164668,0.0046749676670136,0.00805133320430119
"USP10",246,196,442,0.556561085972851,0.0196666395425131,0.0304832912908952
"UTP4",448,364,812,0.551724137931034,0.00355717692115508,0.00624183874844193
"VPS4A",4769,4214,8983,0.530891684292553,5.00527366600139e-09,1.55163483646043e-08
"VPS9D1",1585,912,2497,0.634761714056868,1.02659769562176e-41,1.59122642821372e-40
"WFDC1",307,49,356,0.862359550561798,8.74104744801591e-47,1.62583482533096e-45
"ZC3H18",400,304,704,0.568181818181818,0.00033644625699199,0.000665734082984151
"ZCCHC14",412,508,920,0.447826086956522,0.00172108456663709,0.00307809355187018
"ZDHHC7",368,296,664,0.55421686746988,0.00582233086326576,0.00984503218697665
"ZFPM1",681,511,1192,0.571308724832215,9.44472036021826e-07,2.25220254743666e-06
"ZNF276",534,530,1064,0.50187969924812,0.926726841636457,1
"ZNF469",19,20,39,0.487179487179487,1,1
