"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"DPEP1",24,0,24,1,1.19209289550781e-07,3.50558507752107e-07
"DUSP15",4,5,9,0.444444444444444,1,1
"EMC8",623,465,1088,0.572610294117647,1.86325780059993e-06,5.05741403019981e-06
"FANCA",40,16,56,0.714285714285714,0.00184155478849255,0.00343034715503514
"FBXO31",85,113,198,0.429292929292929,0.0547338793521716,0.0787836142190349
"FOXC2",151,71,222,0.68018018018018,8.38062829716938e-08,2.65386562743697e-07
"FOXF1",2,2,4,0.5,1,1
"FOXL1",2,0,2,1,0.5,0.616883116883117
"GALNS",719,838,1557,0.461785484906872,0.00277399818964901,0.00506788130801261
"GAN",156,111,267,0.584269662921348,0.00697448871394986,0.012046844142277
"GAS8",288,293,581,0.495697074010327,0.86821616383418,0.971321735552587
"GINS2",78,272,350,0.222857142857143,2.70617843182922e-26,1.97759193095212e-25
"GSE1",305,243,548,0.556569343065693,0.00910476625018248,0.0149129792028851
"HAS3",24,11,35,0.685714285714286,0.0409595915116371,0.0598640183631619
"HSBP1",5408,6793,12201,0.443242357183837,4.33991558459181e-36,5.15364975670278e-35
"HSD17B2",21,0,21,1,9.53674316406249e-07,2.66467823701746e-06
"IRF8",311,408,719,0.432545201668985,0.000336908540683642,0.00068098534819034
"JPH3",622,470,1092,0.56959706959707,4.72935961122024e-06,1.09582722699005e-05
"KCNG4",24,22,46,0.521739130434783,0.882995912122399,0.975402461065441
"KIAA0513",708,628,1336,0.529940119760479,0.030630562584622,0.0454672413365483
"KLHDC4",273,392,665,0.410526315789474,4.48781345601417e-06,1.06585569580336e-05
"KLHL36",1342,1154,2496,0.537660256410256,0.000180663624664817,0.000373109659633861
"LOC106888094",217,83,300,0.723333333333333,5.62202650068326e-15,2.96718065313839e-14
"LOC106888097",647,462,1109,0.583408476104599,3.06583806778304e-08,1.0043262635841e-07
"LOC106888173",3191,717,3908,0.816530194472876,0,0
"LOC106888185",240,102,342,0.701754385964912,5.84507545494422e-14,2.92253772747211e-13
"LOC106888312",14,19,33,0.424242424242424,0.486850241664797,0.608562802080996
"LOC106888384",75,97,172,0.436046511627907,0.109056188276746,0.154631908750611
"MC1R",2,3,5,0.4,1,1
"MLYCD",643,737,1380,0.465942028985507,0.0122703184581502,0.0197572924326148
"MPHOSPH6",787,698,1485,0.52996632996633,0.0223634432718903,0.0342665663037028
"MTHFSD",163,149,312,0.522435897435897,0.461798213538728,0.584944403815722
"MVD",377,421,798,0.472431077694236,0.127910676399097,0.178698739086974
"NIP7",1556,1174,2730,0.56996336996337,2.80075313343901e-13,1.20941612580321e-12
"PABPN1L",1,0,1,1,1,1
"PIEZO1",756,563,1319,0.573161485974223,1.18561673651406e-07,3.50558507752107e-07
"PKD1L2",4,9,13,0.307692307692308,0.266845703125,0.35704706756162
"PLCG2",64,129,193,0.33160621761658,3.33968218992349e-06,8.13512328314697e-06
"PPP1R3E",1,2,3,0.333333333333333,1,1
"RNF166",440,267,707,0.622347949080622,8.00249547823961e-11,3.16765446013651e-10
"RPL13",2117,1963,4080,0.518872549019608,0.0165959124659558,0.0258460931846853
"SDR42E1",173,60,233,0.742489270386266,6.93149143233849e-14,3.29245843036078e-13
"SLC22A31",188,135,323,0.582043343653251,0.00374461222534707,0.00671204078128248
"SLC7A5",6193,4579,10772,0.5749164500557,1.1565800936954e-54,2.19750217802126e-53
"SNTB2",43,57,100,0.43,0.193347904495643,0.266203636624435
"SPATA2L",2795,1575,4370,0.639588100686499,6.4296321599603e-77,2.03605018398743e-75
"SPG7",2272,2094,4366,0.520384791571232,0.00738289198769338,0.0125245489076941
"SPIRE2",1780,1984,3764,0.472901168969182,0.000934510963300962,0.00181512605165151
"TANGO6",734,748,1482,0.49527665317139,0.735608888806206,0.87353555545737
"TCF25",234,333,567,0.412698412698413,3.70156162542559e-05,7.99200805489616e-05
"TERF2",1047,701,1748,0.598970251716247,1.246682522278e-16,6.96675527155356e-16
"TLDC1",538,1278,1816,0.29625550660793,2.66578110138657e-69,6.33123011579311e-68
"TMED6",0,1,1,0,1,1
"TRAPPC2L",392,772,1164,0.336769759450172,3.64368868307999e-29,3.46150424892599e-28
"USP10",138,150,288,0.479166666666667,0.516938699133373,0.621635144527474
"UTP4",468,319,787,0.594663278271919,1.21772955324416e-07,3.50558507752107e-07
"VPS4A",3745,3646,7391,0.50669733459613,0.254317918748468,0.34514574687292
"VPS9D1",861,617,1478,0.58254397834912,2.37687281200678e-10,8.68472758233246e-10
"WFDC1",321,131,452,0.710176991150443,1.77162599166084e-19,1.12202979471853e-18
"ZC3H18",338,226,564,0.599290780141844,2.75154939961564e-06,6.8788734990391e-06
"ZCCHC14",398,422,820,0.485365853658537,0.421878949798422,0.541601354470947
"ZDHHC7",199,180,379,0.525065963060686,0.355190841568279,0.468654582624812
"ZFPM1",559,416,975,0.573333333333333,5.22987782747958e-06,1.18294855621562e-05
"ZNF276",398,407,805,0.494409937888199,0.777992561461041,0.892505462681231
"ZNF469",37,13,50,0.74,0.00093622291085183,0.00181512605165151
