"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"LOC106888173",3800,981,4781,0.794812800669316,0,0
"LOC106888185",143,109,252,0.567460317460317,0.037424794370183,0.0667775742683658
"LOC106888312",41,5,46,0.891304347826087,4.40593623807219e-08,1.38255240573989e-07
"LOC106888384",55,119,174,0.316091954022989,1.37606566783938e-06,3.91318674291825e-06
"MLYCD",556,499,1055,0.527014218009479,0.0846417621792724,0.132800006177824
"MPHOSPH6",694,635,1329,0.522197140707299,0.111579052114334,0.172096504108549
"MTHFSD",166,133,299,0.555183946488294,0.0640456658548591,0.111681060668463
"MVD",401,411,812,0.49384236453202,0.752147604121882,0.814826571132039
"NIP7",1433,1314,2747,0.52165999271933,0.0243426190336377,0.0443035666412206
"PIEZO1",844,566,1410,0.598581560283688,1.35716616161103e-13,6.17510603533019e-13
"PKD1L2",3,4,7,0.428571428571429,1,1
"PLCG2",34,127,161,0.211180124223602,7.91476003194133e-14,4.001350905037e-13
"PPP1R3E",1,5,6,0.166666666666667,0.21875,0.301609848484849
"RNF166",295,271,566,0.521201413427562,0.333667790473034,0.415942040178714
"RPL13",2000,1902,3902,0.512557662737058,0.120448990230221,0.182680968515835
"SDR42E1",143,47,190,0.752631578947368,1.82584724647303e-12,7.91200473471648e-12
"SLC22A31",132,110,242,0.545454545454545,0.176915892010581,0.251552283952545
"SLC7A5",5329,4011,9340,0.570556745182013,2.01882300763678e-42,4.59282234237368e-41
"SNTB2",23,38,61,0.377049180327869,0.0721774385009227,0.121530750709605
"SPATA2L",2437,1516,3953,0.616493802175563,6.46947485323187e-49,1.962407372147e-47
"SPG7",2082,2198,4280,0.486448598130841,0.0787648948670779,0.125747463735159
"SPIRE2",1844,1500,3344,0.551435406698565,2.9112941148734e-09,1.05971105781392e-08
"TANGO6",732,846,1578,0.463878326996198,0.00443150663368427,0.00937830473640159
"TCF25",230,271,501,0.459081836327345,0.0738210093968931,0.121530750709605
"TERF2",1051,665,1716,0.612470862470862,1.02684598136654e-20,8.4948167549414e-20
"TLDC1",534,617,1151,0.463944396177237,0.0156126754883325,0.0295990306132971
"TRAPPC2L",358,740,1098,0.326047358834244,3.34567457362421e-31,5.07427310333006e-30
"USP10",132,112,244,0.540983606557377,0.22377628757373,0.303934957749394
"UTP4",383,308,691,0.554269175108538,0.00484061855988772,0.0100112792943132
"VPS4A",3425,3383,6808,0.503084606345476,0.619258698567628,0.687226116703099
"VPS9D1",732,538,1270,0.576377952755906,5.76752146384873e-08,1.74948151070078e-07
"WFDC1",272,125,397,0.685138539042821,1.23637213238803e-13,5.92157179196371e-13
"ZC3H18",346,187,533,0.649155722326454,5.40878203612736e-12,2.23726893312541e-11
"ZCCHC14",312,399,711,0.438818565400844,0.00124299972406569,0.00275885304609703
"ZDHHC7",181,169,350,0.517142857142857,0.556611129144995,0.633145159402432
"ZFPM1",441,408,849,0.519434628975265,0.272091310993571,0.353718704291643
"ZNF276",450,470,920,0.489130434782609,0.53106776807264,0.619579062751414
"ZNF469",29,20,49,0.591836734693878,0.252869730167604,0.33349486152539
