"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"CRISPLD2",29,593,622,0.0466237942122186,7.37126230669751e-138,3.42763697261434e-136
"CTU2",292,308,600,0.486666666666667,0.540326674220266,0.628129758781059
"CYB5B",2493,1721,4214,0.591599430469862,1.04588740651405e-32,5.72161934151803e-32
"CYBA",529,1132,1661,0.31848284166165,1.80553877651146e-50,1.67915106215566e-49
"DBNDD1",122,154,276,0.442028985507246,0.0618480762779413,0.0884903245207468
"DPEP1",398,130,528,0.753787878787879,1.30925682380728e-32,6.76449358967094e-32
"EMC8",949,780,1729,0.548872180451128,5.27092327235741e-05,0.000111408150983918
"FANCA",338,470,808,0.418316831683168,3.86941108587813e-06,8.77695685333332e-06
"FBXO31",1539,1200,2739,0.561883899233297,1.003783057316e-10,3.01134917194799e-10
"FOXC2",1,7,8,0.125,0.0703125,0.0990767045454546
"FOXF1",0,1,1,0,1,1
"GALNS",4930,3586,8516,0.578910286519493,3.57800481848171e-48,2.77295373432332e-47
"GAN",166,118,284,0.584507042253521,0.0051973988541906,0.00878832897163137
"GAS8",4044,3973,8017,0.504428090308095,0.434337754230992,0.524589755110159
"GINS2",798,1925,2723,0.29305912596401,2.29477266431477e-106,7.11379525937578e-105
"GSE1",22,26,48,0.458333333333333,0.665465812076621,0.756722441774703
"HAS3",61,14,75,0.813333333333333,3.80770408408999e-08,1.01176137091534e-07
"HSBP1",3139,3143,6282,0.499681630054123,0.969807233460839,1
"HSD17B2",19,4,23,0.826086956521739,0.00259947776794434,0.00464906600805429
"IRF8",95,65,160,0.59375,0.0215738296190379,0.03400620600967
"JPH3",3,8,11,0.272727272727273,0.2265625,0.296764964788732
"KCNG4",177,59,236,0.75,6.97438141243607e-15,2.70257279731898e-14
"KIAA0513",128,218,346,0.369942196531792,1.50535946486865e-06,3.4999607558196e-06
"KLHDC4",486,1335,1821,0.266886326194399,2.80555706159813e-91,6.52292016821566e-90
"KLHL36",189,142,331,0.570996978851964,0.0113464397501953,0.0185126122240028
"LOC106888094",213,174,387,0.550387596899225,0.0532623788254632,0.0773968942307512
"LOC106888097",364,264,628,0.579617834394904,7.54987879955707e-05,0.00015603082852418
"LOC106888173",1484,801,2285,0.64945295404814,7.29826257513276e-47,4.84813156776676e-46
"LOC106888185",607,377,984,0.616869918699187,2.24666383898391e-13,8.03614373175014e-13
"LOC106888312",100,47,147,0.680272108843537,1.46942524567268e-05,3.17805925226881e-05
"LOC106888384",305,608,913,0.334063526834611,6.19712550172116e-24,2.88166335830034e-23
"MC1R",2,1,3,0.666666666666667,1,1
"MLYCD",343,225,568,0.60387323943662,8.38829611376785e-07,2.00028599636003e-06
"MPHOSPH6",392,429,821,0.477466504263094,0.208941157160689,0.277593251656344
"MTHFSD",617,531,1148,0.537456445993031,0.012084695381307,0.019377183973475
"MVD",356,357,713,0.49929873772791,1,1
"NIP7",1552,1701,3253,0.47709806332616,0.00945150512553136,0.0156962495834717
"PABPN1L",4,3,7,0.571428571428571,1,1
"PIEZO1",260,396,656,0.396341463414634,1.22934954845433e-07,3.08998670287169e-07
"PKD1L2",256,114,370,0.691891891891892,1.1516677541709e-13,4.28420404551575e-13
"PLCG2",67,497,564,0.118794326241135,3.82605523979821e-82,7.11646274602468e-81
"PPP1R3E",8,2,10,0.8,0.109375,0.151819029850746
"RNF166",541,764,1305,0.41455938697318,7.27697184688091e-10,2.05078297503007e-09
"RPL13",2684,2230,4914,0.546194546194546,1.00176821780333e-10,3.01134917194799e-10
"SDR42E1",980,886,1866,0.52518756698821,0.0312977807487615,0.0485115601605803
"SLC22A31",1221,772,1993,0.612644254892122,6.92751540347742e-24,3.06789967868286e-23
"SLC7A5",1243,1623,2866,0.433705512909979,1.34450326209779e-12,4.63106679167017e-12
"SNTB2",194,192,386,0.50259067357513,0.959415039216351,1
"SPATA2L",758,571,1329,0.570353649360421,3.21847150700531e-07,7.87678553030247e-07
"SPG7",3660,2528,6188,0.591467356173239,3.9900621188723e-47,2.85442905427019e-46
"SPIRE2",20,279,299,0.0668896321070234,1.47990296620051e-59,1.7203871982081e-58
"TANGO6",571,605,1176,0.485544217687075,0.335901731276351,0.422146770387846
"TCF25",343,271,614,0.558631921824104,0.00412887569176618,0.00724500828932556
"TERF2",2040,1123,3163,0.644957319000948,1.78615135356544e-60,2.37302965545122e-59
"TLDC1",275,258,533,0.515947467166979,0.48832189991623,0.582229957592428
"TMED6",0,1,1,0,1,1
"TRAPPC2L",1215,1523,2738,0.443754565376187,4.2779596052281e-09,1.17014777437122e-08
"USP10",46,42,88,0.522727272727273,0.749329003202281,0.839609605997736
"UTP4",733,508,1241,0.590652699435939,1.82192147743153e-10,5.29495929378538e-10
"VPS4A",5390,3726,9116,0.591268100043879,2.58281712459436e-68,4.00336654312126e-67
"VPS9D1",133,58,191,0.696335078534031,5.86417496935107e-08,1.51491186708236e-07
"WFDC1",514,324,838,0.613365155131265,5.51104908456889e-11,1.76733643056864e-10
"ZC3H18",793,371,1164,0.68127147766323,9.58647621980934e-36,5.57213930276418e-35
"ZCCHC14",464,450,914,0.507658643326039,0.667217636833609,0.756722441774703
"ZDHHC7",60,63,123,0.48780487804878,0.856984328249701,0.927198579835735
"ZFPM1",1616,932,2548,0.634222919937206,3.33106797813729e-42,2.06526214644512e-41
"ZNF276",286,202,488,0.586065573770492,0.000166057695044935,0.000321736784149562
"ZNF469",44,18,62,0.709677419354839,0.00129900277095501,0.00236876975880031
