"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"CPNE7",60,106,166,0.36144578313253,0.000443326279893007,0.000931313787739796
"CRISPLD2",10,317,327,0.0305810397553517,2.53170427780659e-80,4.65833587116413e-79
"CTU2",352,288,640,0.55,0.0127031097410177,0.0216423351143264
"CYB5B",2672,1947,4619,0.578480190517428,1.33787336238516e-26,8.20562328929566e-26
"CYBA",442,825,1267,0.348855564325178,2.91611427441232e-27,2.00059509945081e-26
"DBNDD1",108,96,204,0.529411764705882,0.441285759247927,0.54862553852445
"DPEP1",375,100,475,0.789473684210526,1.84055930702871e-38,1.53937687496947e-37
"EMC8",885,887,1772,0.499435665914221,0.981048354202284,1
"FANCA",461,561,1022,0.451076320939335,0.00194206477960287,0.00380148850475455
"FBXO31",1309,984,2293,0.570867858700392,1.22473892452156e-11,4.50703924223935e-11
"FOXC2",8,4,12,0.666666666666667,0.3876953125,0.495388454861111
"GALNS",4510,3471,7981,0.565092093722591,2.72453760865117e-31,2.08881216663256e-30
"GAN",155,78,233,0.665236051502146,5.0867547032919e-07,1.23153008606014e-06
"GAS8",3008,2842,5850,0.514188034188034,0.030975305428117,0.0471311475409836
"GINS2",950,2071,3021,0.314465408805031,1.73083765875173e-94,5.30790215350531e-93
"GSE1",9,13,22,0.409090909090909,0.523467063903809,0.60198712348938
"HAS3",22,7,29,0.758620689655172,0.00813005864620209,0.01466598814609
"HSBP1",3398,3505,6903,0.492249746487035,0.202018311595785,0.273318892159003
"HSD17B2",15,14,29,0.517241379310345,1,1
"IRF8",101,71,172,0.587209302325581,0.0267302855279942,0.0416811231961943
"JPH3",2,2,4,0.5,1,1
"KCNG4",216,129,345,0.626086956521739,3.26392987524101e-06,7.50703871305432e-06
"KIAA0513",170,129,299,0.568561872909699,0.0205538189231624,0.0331745849286131
"KLHDC4",407,1005,1412,0.288243626062323,1.33593656699088e-58,1.22906164163161e-57
"KLHL36",183,189,372,0.491935483870968,0.795493638934891,0.861004879788352
"LOC106888094",162,148,310,0.52258064516129,0.460356965785821,0.550036894185656
"LOC106888097",250,149,399,0.6265664160401,4.85360993101525e-07,1.2068435504146e-06
"LOC106888173",577,594,1171,0.492741246797609,0.640114679020849,0.709282647995722
"LOC106888185",485,319,804,0.603233830845771,5.24427485112924e-09,1.55636543968997e-08
"LOC106888312",92,24,116,0.793103448275862,1.41818227004882e-10,4.77605017684312e-10
"LOC106888384",194,402,596,0.325503355704698,1.06223477710981e-17,4.88627997470512e-17
"MC1R",0,3,3,0,0.25,0.328571428571429
"MLYCD",401,280,681,0.588839941262849,4.02911062771132e-06,9.04093116462053e-06
"MPHOSPH6",623,535,1158,0.537996545768566,0.0105387120556058,0.0182936133795422
"MTHFSD",677,591,1268,0.53391167192429,0.0169506736421957,0.0283538540924001
"MVD",386,406,792,0.487373737373737,0.499614258102235,0.582278481012658
"NIP7",1821,2433,4254,0.428067700987306,6.35493225046055e-21,3.07712508969669e-20
"PABPN1L",10,6,16,0.625,0.454498291015625,0.550036894185656
"PIEZO1",176,297,473,0.372093023255814,2.90752203090475e-08,8.35912583885115e-08
"PKD1L2",197,141,338,0.582840236686391,0.00272181709255512,0.00521681609406397
"PLCG2",81,498,579,0.139896373056995,3.49686897744173e-74,4.02139932405798e-73
"PPP1R3E",17,6,23,0.739130434782609,0.0346896648406983,0.0514749865378104
"RNF166",460,702,1162,0.395869191049914,1.29219709555787e-12,4.95342219963851e-12
"RPL13",2840,2637,5477,0.518532043089282,0.00633826567183284,0.0116624088361724
"SDR42E1",1173,1163,2336,0.502140410958904,0.852284074939717,0.911745754586674
"SLC22A31",608,1780,2388,0.254606365159129,1.90630569610721e-132,8.76900620209316e-131
"SLC7A5",948,1198,2146,0.441752096924511,7.41042214639767e-08,2.00517305137819e-07
"SNTB2",141,88,229,0.615720524017467,0.000560528163192314,0.00114596868919318
"SPATA2L",548,363,911,0.601536772777168,9.55559847078282e-10,3.03143123900696e-09
"SPG7",3581,2773,6354,0.563581995593327,3.76601324918767e-24,2.03807775838392e-23
"SPIRE2",25,150,175,0.142857142857143,6.33892263785697e-23,3.23989379268245e-22
"TANGO6",697,972,1669,0.417615338526064,1.79514710295382e-11,6.35205897968273e-11
"TCF25",397,333,730,0.543835616438356,0.0196524212511522,0.0322861206268928
"TERF2",2351,1243,3594,0.654145798553144,2.37639210920813e-77,3.12325820067354e-76
"TLDC1",447,554,1001,0.446553446553447,0.00079882111838972,0.00159764223677944
"TMED6",0,2,2,0,0.5,0.582278481012658
"TRAPPC2L",937,1945,2882,0.325121443442054,3.86402455600145e-80,5.92483765253556e-79
"USP10",92,84,176,0.522727272727273,0.597872449055666,0.670783723330747
"UTP4",625,450,1075,0.581395348837209,1.04780224633788e-07,2.75422304751671e-07
"VPS4A",5668,3780,9448,0.59991532599492,1.6639312068408e-84,3.82704177573384e-83
"VPS9D1",150,161,311,0.482315112540193,0.570752109050036,0.648261654723497
"WFDC1",192,150,342,0.56140350877193,0.02647646741821,0.0416811231961943
"ZC3H18",493,311,804,0.61318407960199,1.45358048860443e-10,4.77605017684312e-10
"ZCCHC14",274,305,579,0.473229706390328,0.212450064677288,0.28326675290305
"ZDHHC7",90,114,204,0.441176470588235,0.107098821415889,0.149289266216088
"ZFPM1",699,558,1257,0.556085918854415,7.73084711061113e-05,0.000169342365280053
"ZNF276",255,158,413,0.617433414043584,2.08944198910685e-06,4.92894007686743e-06
"ZNF469",11,8,19,0.578947368421053,0.647605895996094,0.709282647995722
