"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"GAN",177,131,308,0.574675324675325,0.0102284522681275,0.0181410285510186
"GAS8",3637,3585,7222,0.503600110772639,0.548426148462483,0.621109131993656
"GINS2",728,1999,2727,0.266960029336267,9.60919509884796e-136,3.01088113097236e-134
"GSE1",46,24,70,0.657142857142857,0.0115264096543635,0.0200644908798179
"HAS3",60,29,89,0.674157303370786,0.00133526236562193,0.00267052473124387
"HSBP1",2972,3012,5984,0.496657754010695,0.614152277474424,0.67128272189065
"HSD17B2",33,26,59,0.559322033898305,0.434992805122155,0.524222098480546
"IRF8",62,65,127,0.488188976377953,0.859227815659971,0.897415718578191
"JPH3",8,6,14,0.571428571428571,0.79052734375,0.844426935369318
"KCNG4",173,130,303,0.570957095709571,0.0156895898498662,0.0268149353797713
"KIAA0513",137,241,378,0.362433862433862,9.80824688063144e-08,2.88117252118548e-07
"KLHDC4",505,999,1504,0.335771276595745,1.11348675636551e-37,8.0513657767968e-37
"KLHL36",227,164,391,0.580562659846547,0.00168125102381812,0.00329244992164381
"LOC106888094",153,170,323,0.473684210526316,0.373350352720989,0.474255853456392
"LOC106888097",219,126,345,0.634782608695652,6.29240815491715e-07,1.73966578400651e-06
"LOC106888173",1003,815,1818,0.551705170517052,1.13644002993129e-05,2.88717196793354e-05
"LOC106888185",360,218,578,0.622837370242215,3.77663044147074e-09,1.26786879106518e-08
"LOC106888312",51,38,89,0.573033707865168,0.203116818736496,0.298327827519229
"LOC106888384",484,674,1158,0.417962003454231,2.60553322583772e-08,8.16400410762487e-08
"MC1R",2,4,6,0.333333333333333,0.6875,0.742816091954023
"MLYCD",359,322,681,0.527165932452276,0.167686639497887,0.250199112901609
"MPHOSPH6",441,408,849,0.519434628975265,0.272091310993571,0.365379760477081
"MTHFSD",644,581,1225,0.525714285714286,0.0764466381218525,0.123896275576795
"MVD",331,360,691,0.479015918958032,0.286791197740824,0.379695388558274
"NIP7",1183,1406,2589,0.456933178833526,1.26799196867699e-05,3.13661171199044e-05
"PABPN1L",5,10,15,0.333333333333333,0.3017578125,0.393961588541667
"PIEZO1",322,611,933,0.345123258306538,1.99299408197023e-21,1.10200849238354e-20
"PKD1L2",232,170,402,0.577114427860697,0.00230635668603247,0.00433595056974104
"PLCG2",98,505,603,0.162520729684909,5.56670023453113e-67,1.30817455511481e-65
"PPP1R3E",13,7,20,0.65,0.263175964355469,0.358529574629189
"RNF166",487,701,1188,0.40993265993266,5.78911656467132e-10,2.09298829645809e-09
"RPL13",1942,1991,3933,0.493770658530384,0.44404704048064,0.528359769685825
"SDR42E1",907,911,1818,0.498899889988999,0.943909879341504,0.975027787451664
"SLC22A31",1069,3072,4141,0.258150205264429,1.47973893640539e-221,6.95477300110532e-220
"SLC7A5",1435,1827,3262,0.439914163090129,7.17978612879209e-12,3.06772680048389e-11
"SNTB2",163,146,309,0.527508090614887,0.362735497643003,0.467084065458113
"SPATA2L",595,473,1068,0.557116104868914,0.000210368504682982,0.000482308279029276
"SPG7",3965,2686,6651,0.596150954743648,1.11493252362524e-55,9.52760520188842e-55
"SPIRE2",34,255,289,0.117647058823529,4.87113577141336e-43,3.81572302094047e-42
"TANGO6",683,934,1617,0.422387136672851,4.68738840348426e-10,1.76245803971008e-09
"TCF25",351,335,686,0.511661807580175,0.566877796736499,0.633500248070265
"TERF2",1757,884,2641,0.665278303672851,9.16780612125604e-66,1.43628962566345e-64
"TLDC1",352,375,727,0.484181568088033,0.414555392469553,0.506080608988805
"TMED6",0,3,3,0,0.25,0.345588235294118
"TRAPPC2L",583,1304,1887,0.308956014838368,3.06822380195212e-63,3.60516296729374e-62
"USP10",81,73,154,0.525974025974026,0.572845968999707,0.633500248070265
"UTP4",665,548,1213,0.548227535037098,0.00085928448973837,0.00175592917468276
"VPS4A",4356,3311,7667,0.568149210903874,7.1934101852409e-33,4.22612848382903e-32
"VPS9D1",129,177,306,0.42156862745098,0.00711529911908199,0.0128622714844944
"WFDC1",293,186,479,0.611691022964509,1.15895157222027e-06,3.112612793963e-06
"ZC3H18",813,511,1324,0.61404833836858,9.73228048409487e-17,4.35635412145199e-16
"ZCCHC14",422,612,1034,0.408123791102515,3.77628478572363e-09,1.26786879106518e-08
"ZDHHC7",62,62,124,0.5,1,1
"ZFPM1",1524,922,2446,0.623058053965658,2.61573471090493e-34,1.63919375216709e-33
"ZNF276",218,224,442,0.493212669683258,0.812049172958225,0.857669913012057
"ZNF469",86,57,143,0.601398601398601,0.0188911350188096,0.031710119495859
