"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"CYBA",222,1003,1225,0.181224489795918,7.76452610623209e-119,2.40700309293195e-117
"DBNDD1",131,108,239,0.548117154811716,0.154571147153732,0.217804798262077
"DPEP1",12,0,12,1,0.00048828125,0.00103204900568182
"DUSP15",0,4,4,0,0.125,0.181640625
"EMC8",781,819,1600,0.488125,0.354969546863593,0.452221477511152
"FANCA",29,22,51,0.568627450980392,0.401061991027938,0.499674213057141
"FBXO31",239,210,449,0.532293986636971,0.186306622920965,0.254801704877203
"FOXC2",25,28,53,0.471698113207547,0.7838463022095,0.851136850226412
"FOXF1",0,1,1,0,1,1
"FOXL1",2,0,2,1,0.5,0.594356524971918
"GALNS",834,849,1683,0.49554367201426,0.732918757246921,0.811445766951949
"GAN",224,136,360,0.622222222222222,4.08481470145387e-06,1.05524379787558e-05
"GAS8",285,319,604,0.471854304635762,0.179304516439422,0.248885373565168
"GINS2",68,270,338,0.201183431952663,1.27462921662046e-29,1.07764106496094e-28
"GSE1",475,452,927,0.512405609492988,0.46996029220032,0.575082989139865
"HAS3",32,39,71,0.450704225352113,0.476687793434277,0.575739802459582
"HSBP1",9269,11829,21098,0.43933074225045,1.22842121105948e-69,1.42803965785665e-68
"HSD17B2",128,0,128,1,5.87747175411145e-39,6.0733874792485e-38
"IRF8",331,422,753,0.439575033200531,0.0010258412431222,0.00212007190245255
"JPH3",818,725,1543,0.530136098509397,0.0191465682807918,0.031796979466315
"KCNG4",16,34,50,0.32,0.0153466778326302,0.0259498370624474
"KIAA0513",1223,922,2145,0.57016317016317,8.70506444699387e-11,3.1137345906555e-10
"KLHDC4",432,745,1177,0.367034834324554,5.78752883628743e-20,3.16611871632195e-19
"KLHL36",2406,2359,4765,0.504931794333683,0.5051680463912,0.594356524971918
"LOC106888094",241,115,356,0.676966292134832,2.16173837149079e-11,8.04166674194574e-11
"LOC106888097",472,339,811,0.581997533908755,3.40079859297554e-06,9.3021843866684e-06
"LOC106888173",3233,506,3739,0.864669697780155,0,0
"LOC106888185",142,58,200,0.71,2.57920136443101e-09,8.5666331032887e-09
"LOC106888312",3,5,8,0.375,0.7265625,0.811445766951949
"LOC106888384",76,43,119,0.638655462184874,0.00318318444821765,0.00616741986842169
"MC1R",0,6,6,0,0.03125,0.0492584745762712
"MLYCD",894,923,1817,0.492019812878371,0.51127443008337,0.594356524971918
"MPHOSPH6",1317,1085,2402,0.548293089092423,2.39600593101138e-06,6.75238035103206e-06
"MTHFSD",232,158,390,0.594871794871795,0.000210035560480044,0.000465078741062954
"MVD",593,652,1245,0.476305220883534,0.100183246889342,0.147889554931886
"NIP7",2193,1819,4012,0.546610169491525,3.79353100943141e-09,1.21654615130042e-08
"PABPN1L",1,0,1,1,1,1
"PIEZO1",716,551,1267,0.565114443567482,3.95823631512912e-06,1.05175993516288e-05
"PKD1L2",8,15,23,0.347826086956522,0.210039615631104,0.280757952464191
"PLCG2",103,102,205,0.502439024390244,1,1
"PPP1R3E",10,9,19,0.526315789473684,1,1
"RNF166",632,542,1174,0.538330494037479,0.00936145601308499,0.016742604023402
"RPL13",2655,2487,5142,0.516336056009335,0.0198556305844882,0.0323960288483754
"SDR42E1",217,91,308,0.704545454545455,5.02598392072637e-13,2.12462047557978e-12
"SLC22A31",388,373,761,0.509855453350854,0.611833332832254,0.693908536017069
"SLC7A5",11860,9046,20906,0.567301253228738,1.48326289937993e-84,3.44858624105833e-83
"SNTB2",68,76,144,0.472222222222222,0.559821137710797,0.642757602556841
"SPATA2L",3838,2365,6203,0.618732871191359,1.11806594766798e-78,1.73300221888537e-77
"SPG7",4097,4085,8182,0.500733317037399,0.903210266290981,0.95452903142115
"SPIRE2",2336,2493,4829,0.483744046386415,0.024764836097204,0.0397091337420684
"TANGO6",1215,1362,2577,0.471478463329453,0.00401829620663478,0.00762656218810275
"TCF25",394,443,837,0.470728793309438,0.0970327277837578,0.145549091675637
"TERF2",1603,1199,2802,0.57209136331192,2.41661826264034e-14,1.12372749212776e-13
"TLDC1",1038,946,1984,0.523185483870968,0.0410244478304208,0.0625454696431005
"TRAPPC2L",627,1044,1671,0.375224416517056,1.45659192798432e-24,9.67593209303869e-24
"USP10",332,303,635,0.522834645669291,0.266490855053634,0.344217354444277
"UTP4",715,546,1261,0.56701030927835,2.16141295439837e-06,6.28160639872025e-06
"VPS4A",5610,5281,10891,0.515104214489028,0.00167122111689845,0.00330688433769268
"VPS9D1",1439,1068,2507,0.57399282010371,1.33208040389156e-13,5.89921321723407e-13
"WFDC1",101,38,139,0.726618705035971,8.81754078236026e-08,2.64526223470808e-07
"ZC3H18",542,414,956,0.566945606694561,3.90224398591196e-05,9.07271726724532e-05
"ZCCHC14",587,685,1272,0.461477987421384,0.00651069972442512,0.0118724524386576
"ZDHHC7",368,370,738,0.498644986449864,0.970639411120369,1
"ZFPM1",731,683,1414,0.516973125884017,0.211323190026811,0.280757952464191
"ZNF276",583,541,1124,0.518683274021352,0.221340149728977,0.289924421475983
"ZNF469",38,21,59,0.644067796610169,0.0363431799570539,0.0563319289334336
