"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"PPP1R3E",6,10,16,0.375,0.454498291015625,0.593372768825955
"RNF166",509,412,921,0.552660152008686,0.00154606360345986,0.00346023758869588
"RPL13",1872,1884,3756,0.498402555910543,0.857559358741078,0.983055850264163
"SDR42E1",120,63,183,0.655737704918033,3.03082351822647e-05,7.96847873263889e-05
"SLC22A31",264,183,447,0.590604026845638,0.000148613521637294,0.000367622921944886
"SLC7A5",7947,5660,13607,0.584037627691629,6.54622495911624e-86,3.07672573078463e-84
"SNTB2",67,71,138,0.485507246376812,0.798544534300496,0.94425277709961
"SPATA2L",2606,1793,4399,0.592407365310298,1.19325556562964e-34,1.40207528961483e-33
"SPG7",2747,2868,5615,0.489225289403384,0.109274783258228,0.174098807224973
"SPIRE2",1655,1623,3278,0.504881025015253,0.588205139067065,0.737217107630722
"TANGO6",751,929,1680,0.44702380952381,1.5451370756529e-05,4.2718495620992e-05
"TCF25",232,270,502,0.462151394422311,0.0985621552921514,0.162541098201092
"TERF2",1095,836,1931,0.567063697566028,4.10864627083446e-09,1.43041759058681e-08
"TLDC1",687,682,1369,0.501826150474799,0.913915101010487,1
"TMED6",1,1,2,0.5,1,1
"TRAPPC2L",401,684,1085,0.369585253456221,7.31079882914706e-18,4.58143393293216e-17
"USP10",222,189,411,0.54014598540146,0.114354155644259,0.179154843842673
"UTP4",587,433,1020,0.575490196078431,1.59239051603807e-06,4.5359002578054e-06
"VPS4A",3879,3785,7664,0.506132567849687,0.288089939724952,0.398241975502139
"VPS9D1",1025,753,1778,0.576490438695163,1.20127338696344e-10,5.64598491872819e-10
"WFDC1",284,124,408,0.696078431372549,1.51753837032989e-15,8.39109451829471e-15
"ZC3H18",407,248,655,0.621374045801527,5.52731253647939e-10,2.36166990195029e-09
"ZCCHC14",495,701,1196,0.413879598662207,2.81600424294889e-09,1.01809384168152e-08
"ZDHHC7",240,191,431,0.556844547563805,0.0206661188440892,0.0388523034268876
"ZFPM1",464,479,943,0.492046659597031,0.648482924545724,0.791654479315559
"ZNF276",329,384,713,0.461430575035063,0.0430682611701629,0.0763852179244399
"ZNF469",9,7,16,0.5625,0.803619384765625,0.94425277709961
