"gene","alt_allele_count","ref_allele_count","total_count","alt_allele_allelic_ratio","pvalue","padjust"
"IRF8",931,805,1736,0.536290322580645,0.00268873437443547,0.00505739520513741
"JPH3",180,124,304,0.592105263157895,0.0015652938600546,0.00323267210228667
"KCNG4",3,5,8,0.375,0.7265625,0.784357244318182
"KIAA0513",1293,1506,2799,0.461950696677385,6.0992135032576e-05,0.000148570585335762
"KLHDC4",290,716,1006,0.288270377733598,3.41059002820594e-42,3.24006052679564e-41
"KLHL36",1142,962,2104,0.542775665399239,9.4385102436869e-05,0.00021966948904036
"LOC106888094",1117,317,1434,0.778940027894003,1.42351300046679e-104,4.50779116814484e-103
"LOC106888097",1262,674,1936,0.651859504132231,3.24711964940226e-41,2.57063638911012e-40
"LOC106888173",1676,118,1794,0.93422519509476,0,0
"LOC106888185",964,391,1355,0.711439114391144,3.93828245139382e-56,5.34481189832018e-55
"LOC106888312",54,6,60,0.9,9.72296167189856e-11,3.69472543532145e-10
"LOC106888384",144,175,319,0.45141065830721,0.0928643981670036,0.133168090558583
"MC1R",0,1,1,0,1,1
"MLYCD",815,664,1479,0.55104800540906,9.48047268489973e-05,0.00021966948904036
"MPHOSPH6",1066,1142,2208,0.482789855072464,0.110444320054812,0.15206102036532
"MTHFSD",378,235,613,0.616639477977161,8.37715878198364e-09,2.94751883069795e-08
"MVD",6622,6785,13407,0.493921085999851,0.161780063446161,0.213459805935907
"NIP7",1616,1792,3408,0.474178403755869,0.00271502268907377,0.00505739520513741
"PABPN1L",1,0,1,1,1,1
"PIEZO1",630,552,1182,0.532994923857868,0.0250718134158406,0.0417863556930676
"PKD1L2",2,9,11,0.181818181818182,0.0654296875,0.0971221923828126
"PLCG2",173,313,486,0.3559670781893,2.17624816432062e-10,7.95167598501766e-10
"PPP1R3E",12,25,37,0.324324324324324,0.0470310274395161,0.0720636710766779
"RNF166",1683,1422,3105,0.542028985507246,3.03282422807038e-06,8.23195147619102e-06
"RPL13",4004,3425,7429,0.538968905640059,1.9555880640453e-11,8.08160537281504e-11
"SDR42E1",365,106,471,0.774946921443737,2.40068917210965e-34,1.6290390810744e-33
"SLC22A31",101,175,276,0.365942028985507,9.91542408289013e-06,2.54585212939071e-05
"SLC7A5",2351,1728,4079,0.57636675655798,1.70800658119929e-22,9.01447917855182e-22
"SNTB2",201,244,445,0.451685393258427,0.0463602152915825,0.0720636710766779
"SPATA2L",1289,1366,2655,0.485499058380414,0.140207675165248,0.187601818883079
"SPG7",4503,4055,8558,0.526174339799019,1.34496980890549e-06,3.87188278321277e-06
"SPIRE2",395,375,770,0.512987012987013,0.4935503092246,0.579268292682927
"TANGO6",766,662,1428,0.536414565826331,0.00639724234998357,0.0114667551556309
"TCF25",343,359,702,0.488603988603989,0.571330757481376,0.649973470654946
"TERF2",1089,1149,2238,0.486595174262735,0.212329601646129,0.268950828751764
"TLDC1",2418,2724,5142,0.47024504084014,2.09464333581069e-05,5.23660833952672e-05
"TMED6",1,0,1,1,1,1
"TRAPPC2L",461,463,924,0.498917748917749,0.973758625939935,1
"USP10",349,296,645,0.541085271317829,0.0405262984938981,0.0642497610733545
"UTP4",1018,870,1888,0.539194915254237,0.000712626055121185,0.00150443278303361
"VPS4A",6172,5448,11620,0.531153184165232,1.95659919552364e-11,8.08160537281504e-11
"VPS9D1",510,701,1211,0.421139554087531,4.48054086109519e-08,1.41883793934681e-07
"WFDC1",2240,905,3145,0.712241653418124,4.74971095152595e-129,2.25611270197483e-127
"ZC3H18",543,387,930,0.583870967741935,3.50447491062474e-07,1.07395198873984e-06
"ZCCHC14",403,453,856,0.470794392523364,0.0939185480781586,0.133168090558583
"ZDHHC7",460,399,859,0.535506402793946,0.0405787964673818,0.0642497610733545
"ZFPM1",1285,1219,2504,0.513178913738019,0.193947036980808,0.248986060988875
"ZNF276",357,441,798,0.447368421052632,0.00327662803625766,0.00598614737393227
"ZNF469",60,99,159,0.377358490566038,0.00247299230770828,0.00479457692310789
